date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2022-05-27,6.96,3.64,450,"1992-05-20 2021-06-03",79.95,14.26,450,"1992-05-20 2021-06-03",19.37,5.31,450,"1992-05-20 2021-06-03",25.04,8.4,450,"1992-05-20 2021-06-03",1.17,4.16,450,"1992-05-20 2021-06-03",37.14,16.53,450,"1992-05-20 2021-06-03",7.8,3.65,450,"1992-05-20 2021-06-03",3.94,4.31,450,"1992-05-20 2021-06-03",2,5.2,449,"1992-05-20 2021-06-03",,,,,,,,,,,,,,,,
2022-05-26,6.71,3.71,450,"1992-05-19 2021-06-02",79.99,14.43,450,"1992-05-19 2021-06-02",19.12,5.41,450,"1992-05-19 2021-06-02",25.18,8.4,450,"1992-05-19 2021-06-02",0.96,4.2,450,"1992-05-19 2021-06-02",37.22,16.6,450,"1992-05-19 2021-06-02",7.55,3.69,450,"1992-05-19 2021-06-02",3.93,4.28,450,"1992-05-19 2021-06-02",1.92,5.04,449,"1992-05-19 2021-06-02",,,,,,,,,,,,,,,,
2022-05-25,6.46,3.71,450,"1992-05-18 2021-06-01",79.87,14.44,450,"1992-05-18 2021-06-01",18.89,5.49,450,"1992-05-18 2021-06-01",25.45,8.39,450,"1992-05-18 2021-06-01",0.7,4.23,450,"1992-05-18 2021-06-01",37.28,16.99,450,"1992-05-18 2021-06-01",7.32,3.7,450,"1992-05-18 2021-06-01",3.95,4.28,450,"1992-05-18 2021-06-01",1.9,5.17,449,"1992-05-18 2021-06-01",,,,,,,,,,,,,,,,
2022-05-24,6.25,3.71,450,"1992-05-17 2021-05-31",79.68,14.61,450,"1992-05-17 2021-05-31",18.72,5.54,450,"1992-05-17 2021-05-31",25.7,8.36,450,"1992-05-17 2021-05-31",0.45,4.25,450,"1992-05-17 2021-05-31",37.23,17.18,450,"1992-05-17 2021-05-31",7.11,3.66,450,"1992-05-17 2021-05-31",4.06,4.33,450,"1992-05-17 2021-05-31",1.85,5.08,449,"1992-05-17 2021-05-31",,,,,,,,,,,,,,,,
2022-05-23,6.09,3.63,450,"1992-05-16 2021-05-30",79.5,14.83,450,"1992-05-16 2021-05-30",18.62,5.56,450,"1992-05-16 2021-05-30",25.91,8.44,450,"1992-05-16 2021-05-30",0.24,4.23,450,"1992-05-16 2021-05-30",36.97,17.31,450,"1992-05-16 2021-05-30",6.98,3.64,450,"1992-05-16 2021-05-30",4.03,4.41,450,"1992-05-16 2021-05-30",1.84,5.11,448,"1992-05-16 2021-05-30",,,,,,,,,,,,,,,,
2022-05-22,5.95,3.64,450,"1992-05-15 2021-05-29",79.25,14.97,450,"1992-05-15 2021-05-29",18.54,5.6,450,"1992-05-15 2021-05-29",26.02,8.65,450,"1992-05-15 2021-05-29",0.06,4.21,450,"1992-05-15 2021-05-29",36.59,17.07,450,"1992-05-15 2021-05-29",6.88,3.64,450,"1992-05-15 2021-05-29",3.94,4.42,450,"1992-05-15 2021-05-29",1.76,4.97,449,"1992-05-15 2021-05-29",,,,,,,,,,,,,,,,
2022-05-21,5.73,3.67,450,"1992-05-14 2021-05-28",78.81,15.22,450,"1992-05-14 2021-05-28",18.43,5.62,450,"1992-05-14 2021-05-28",26.16,8.66,450,"1992-05-14 2021-05-28",-0.24,4.24,450,"1992-05-14 2021-05-28",36.27,17.18,450,"1992-05-14 2021-05-28",6.74,3.6,450,"1992-05-14 2021-05-28",3.94,4.39,450,"1992-05-14 2021-05-28",1.64,4.75,449,"1992-05-14 2021-05-28",,,,,,,,,,,,,,,,
2022-05-20,5.41,3.75,450,"1992-05-13 2021-05-27",78.15,15.59,450,"1992-05-13 2021-05-27",18.3,5.57,450,"1992-05-13 2021-05-27",26.17,8.56,450,"1992-05-13 2021-05-27",-0.56,4.25,450,"1992-05-13 2021-05-27",35.82,17.08,450,"1992-05-13 2021-05-27",6.56,3.68,450,"1992-05-13 2021-05-27",3.85,4.39,450,"1992-05-13 2021-05-27",1.62,4.76,449,"1992-05-13 2021-05-27",,,,,,,,,,,,,,,,
2022-05-19,5.11,3.82,450,"1992-05-12 2021-05-26",77.7,16.03,450,"1992-05-12 2021-05-26",18.18,5.64,450,"1992-05-12 2021-05-26",26.29,8.72,450,"1992-05-12 2021-05-26",-0.89,4.36,450,"1992-05-12 2021-05-26",35.31,17.16,450,"1992-05-12 2021-05-26",6.32,3.78,450,"1992-05-12 2021-05-26",3.91,4.56,450,"1992-05-12 2021-05-26",1.66,4.78,448,"1992-05-12 2021-05-26",,,,,,,,,,,,,,,,
2022-05-18,4.77,3.87,450,"1992-05-11 2021-05-25",76.94,16.34,450,"1992-05-11 2021-05-25",18.1,5.69,450,"1992-05-11 2021-05-25",26.39,8.82,450,"1992-05-11 2021-05-25",-1.23,4.42,450,"1992-05-11 2021-05-25",34.67,16.92,450,"1992-05-11 2021-05-25",6.1,3.83,450,"1992-05-11 2021-05-25",3.93,4.66,450,"1992-05-11 2021-05-25",1.61,4.76,448,"1992-05-11 2021-05-25",,,,,,,,,,,,,,,,
2022-05-17,4.4,3.87,450,"1992-05-10 2021-05-24",76.51,16.5,450,"1992-05-10 2021-05-24",17.83,5.73,450,"1992-05-10 2021-05-24",26.15,8.65,450,"1992-05-10 2021-05-24",-1.62,4.52,450,"1992-05-10 2021-05-24",34.38,16.98,450,"1992-05-10 2021-05-24",5.81,3.88,450,"1992-05-10 2021-05-24",3.82,4.58,450,"1992-05-10 2021-05-24",1.54,4.83,448,"1992-05-10 2021-05-24",,,,,,,,,,,,,,,,
2022-05-16,4.08,3.87,450,"1992-05-09 2021-05-23",76.17,16.59,450,"1992-05-09 2021-05-23",17.55,5.75,450,"1992-05-09 2021-05-23",26.18,8.68,450,"1992-05-09 2021-05-23",-2.02,4.53,450,"1992-05-09 2021-05-23",34.16,16.97,450,"1992-05-09 2021-05-23",5.5,3.87,450,"1992-05-09 2021-05-23",3.78,4.61,450,"1992-05-09 2021-05-23",1.44,4.58,448,"1992-05-09 2021-05-23",,,,,,,,,,,,,,,,
2022-05-15,3.94,3.89,450,"1992-05-08 2021-05-22",76.39,16.54,450,"1992-05-08 2021-05-22",17.38,5.67,450,"1992-05-08 2021-05-22",26.32,8.75,450,"1992-05-08 2021-05-22",-2.32,4.48,450,"1992-05-08 2021-05-22",33.72,16.8,450,"1992-05-08 2021-05-22",5.28,3.84,450,"1992-05-08 2021-05-22",3.76,4.6,450,"1992-05-08 2021-05-22",1.42,4.56,448,"1992-05-08 2021-05-22",,,,,,,,,,,,,,,,
2022-05-14,3.8,3.89,450,"1992-05-07 2021-05-21",76.35,16.55,450,"1992-05-07 2021-05-21",17.22,5.65,450,"1992-05-07 2021-05-21",26.49,8.73,450,"1992-05-07 2021-05-21",-2.58,4.41,450,"1992-05-07 2021-05-21",33.44,16.37,450,"1992-05-07 2021-05-21",5.15,3.84,450,"1992-05-07 2021-05-21",3.77,4.67,450,"1992-05-07 2021-05-21",1.32,4.26,448,"1992-05-07 2021-05-21",,,,,,,,,,,,,,,,
2022-05-13,3.61,3.98,450,"1992-05-06 2021-05-20",76.07,16.46,450,"1992-05-06 2021-05-20",17.19,5.71,450,"1992-05-06 2021-05-20",26.67,8.75,450,"1992-05-06 2021-05-20",-2.8,4.34,450,"1992-05-06 2021-05-20",33,16.05,450,"1992-05-06 2021-05-20",5,3.84,450,"1992-05-06 2021-05-20",3.78,4.6,450,"1992-05-06 2021-05-20",1.13,3.57,448,"1992-05-06 2021-05-20",,,,,,,,,,,,,,,,
2022-05-12,3.45,3.9,450,"1992-05-05 2021-05-19",75.72,16.62,450,"1992-05-05 2021-05-19",17.12,5.81,450,"1992-05-05 2021-05-19",26.66,8.74,450,"1992-05-05 2021-05-19",-3.02,4.29,450,"1992-05-05 2021-05-19",32.53,15.8,450,"1992-05-05 2021-05-19",4.91,3.87,450,"1992-05-05 2021-05-19",3.77,4.5,450,"1992-05-05 2021-05-19",0.99,3.28,448,"1992-05-05 2021-05-19",,,,,,,,,,,,,,,,
2022-05-11,3.27,3.84,450,"1992-05-04 2021-05-18",75.44,16.68,450,"1992-05-04 2021-05-18",16.98,5.93,450,"1992-05-04 2021-05-18",26.61,8.87,450,"1992-05-04 2021-05-18",-3.26,4.2,450,"1992-05-04 2021-05-18",32.42,16.09,450,"1992-05-04 2021-05-18",4.73,3.93,450,"1992-05-04 2021-05-18",3.78,4.52,450,"1992-05-04 2021-05-18",1.09,3.62,448,"1992-05-04 2021-05-18",,,,,,,,,,,,,,,,
2022-05-10,3.04,3.79,450,"1992-05-03 2021-05-17",75.3,16.91,450,"1992-05-03 2021-05-17",16.74,6,450,"1992-05-03 2021-05-17",26.61,8.92,450,"1992-05-03 2021-05-17",-3.45,4.15,450,"1992-05-03 2021-05-17",32.45,16.08,450,"1992-05-03 2021-05-17",4.51,3.94,450,"1992-05-03 2021-05-17",3.8,4.51,450,"1992-05-03 2021-05-17",1.11,3.46,448,"1992-05-03 2021-05-17",,,,,,,,,,,,,,,,
2022-05-09,2.87,3.68,450,"1992-05-02 2021-05-16",75.41,16.96,450,"1992-05-02 2021-05-16",16.55,5.97,450,"1992-05-02 2021-05-16",26.62,9.04,450,"1992-05-02 2021-05-16",-3.65,4.04,450,"1992-05-02 2021-05-16",32.34,15.97,450,"1992-05-02 2021-05-16",4.26,3.93,450,"1992-05-02 2021-05-16",3.69,4.56,450,"1992-05-02 2021-05-16",1.11,3.47,448,"1992-05-02 2021-05-16",,,,,,,,,,,,,,,,
2022-05-08,2.58,3.64,450,"1992-05-01 2021-05-15",75.26,16.72,450,"1992-05-01 2021-05-15",16.24,5.88,450,"1992-05-01 2021-05-15",26.42,8.93,450,"1992-05-01 2021-05-15",-3.94,3.96,450,"1992-05-01 2021-05-15",32.22,15.79,450,"1992-05-01 2021-05-15",3.96,3.87,450,"1992-05-01 2021-05-15",3.72,4.49,450,"1992-05-01 2021-05-15",1.05,3.35,448,"1992-05-01 2021-05-15",,,,,,,,,,,,,,,,
2022-05-07,2.33,3.64,450,"1992-04-30 2021-05-14",75.6,16.43,450,"1992-04-30 2021-05-14",15.94,5.88,450,"1992-04-30 2021-05-14",26.38,8.72,450,"1992-04-30 2021-05-14",-4.15,3.89,450,"1992-04-30 2021-05-14",32.31,15.68,450,"1992-04-30 2021-05-14",3.63,3.83,450,"1992-04-30 2021-05-14",3.69,4.4,450,"1992-04-30 2021-05-14",1.04,3.42,447,"1992-04-30 2021-05-14",,,,,,,,,,,,,,,,
2022-05-06,2.19,3.65,450,"1992-04-29 2021-05-13",76.06,16.08,450,"1992-04-29 2021-05-13",15.64,5.86,450,"1992-04-29 2021-05-13",26.38,8.73,450,"1992-04-29 2021-05-13",-4.25,3.97,450,"1992-04-29 2021-05-13",32.44,15.34,450,"1992-04-29 2021-05-13",3.39,3.86,450,"1992-04-29 2021-05-13",3.72,4.38,450,"1992-04-29 2021-05-13",1.01,3.37,446,"1992-04-29 2021-05-13",,,,,,,,,,,,,,,,
2022-05-05,2.16,3.66,450,"1992-04-28 2021-05-12",77.03,15.81,450,"1992-04-28 2021-05-12",15.38,5.98,450,"1992-04-28 2021-05-12",26.5,8.84,450,"1992-04-28 2021-05-12",-4.32,3.99,450,"1992-04-28 2021-05-12",32.89,15.64,450,"1992-04-28 2021-05-12",3.15,3.84,450,"1992-04-28 2021-05-12",3.86,4.43,450,"1992-04-28 2021-05-12",1.05,3.4,445,"1992-04-28 2021-05-12",,,,,,,,,,,,,,,,
2022-05-04,2.08,3.59,450,"1992-04-27 2021-05-11",77.42,15.62,450,"1992-04-27 2021-05-11",15.02,5.99,450,"1992-04-27 2021-05-11",26.59,8.84,450,"1992-04-27 2021-05-11",-4.34,4,450,"1992-04-27 2021-05-11",33.79,16.16,450,"1992-04-27 2021-05-11",2.97,3.79,450,"1992-04-27 2021-05-11",3.86,4.27,450,"1992-04-27 2021-05-11",1.11,3.52,446,"1992-04-27 2021-05-11",,,,,,,,,,,,,,,,
2022-05-03,2,3.57,450,"1992-04-26 2021-05-10",77.79,15.45,450,"1992-04-26 2021-05-10",14.71,5.97,450,"1992-04-26 2021-05-10",26.62,8.78,450,"1992-04-26 2021-05-10",-4.4,4.01,450,"1992-04-26 2021-05-10",34.28,16.37,450,"1992-04-26 2021-05-10",2.8,3.78,450,"1992-04-26 2021-05-10",3.88,4.2,450,"1992-04-26 2021-05-10",1.12,3.53,446,"1992-04-26 2021-05-10",,,,,,,,,,,,,,,,
2022-05-02,1.9,3.67,450,"1992-04-25 2021-05-09",77.99,15.63,450,"1992-04-25 2021-05-09",14.55,6.05,450,"1992-04-25 2021-05-09",26.83,8.82,450,"1992-04-25 2021-05-09",-4.47,4.01,450,"1992-04-25 2021-05-09",34.56,16.7,450,"1992-04-25 2021-05-09",2.7,3.8,450,"1992-04-25 2021-05-09",3.98,4.29,450,"1992-04-25 2021-05-09",1.05,3.11,446,"1992-04-25 2021-05-09",,,,,,,,,,,,,,,,
2022-05-01,1.79,3.79,450,"1992-04-24 2021-05-08",78.2,15.67,450,"1992-04-24 2021-05-08",14.32,6.15,450,"1992-04-24 2021-05-08",26.72,8.81,450,"1992-04-24 2021-05-08",-4.5,4.14,450,"1992-04-24 2021-05-08",35.12,17.31,450,"1992-04-24 2021-05-08",2.56,3.84,450,"1992-04-24 2021-05-08",4.05,4.3,450,"1992-04-24 2021-05-08",1.13,3.23,445,"1992-04-24 2021-05-08",,,,,,,,,,,,,,,,
2022-04-30,1.6,3.78,450,"1992-04-23 2021-05-07",78.08,15.69,450,"1992-04-23 2021-05-07",14.12,6.2,450,"1992-04-23 2021-05-07",26.77,8.93,450,"1992-04-23 2021-05-07",-4.64,4.18,450,"1992-04-23 2021-05-07",35.31,17.24,450,"1992-04-23 2021-05-07",2.37,3.9,450,"1992-04-23 2021-05-07",4.16,4.33,450,"1992-04-23 2021-05-07",1.16,3.36,445,"1992-04-23 2021-05-07",,,,,,,,,,,,,,,,
2022-04-29,1.47,3.76,450,"1992-04-22 2021-05-06",77.84,15.71,450,"1992-04-22 2021-05-06",14,6.22,450,"1992-04-22 2021-05-06",26.95,8.96,450,"1992-04-22 2021-05-06",-4.74,4.2,450,"1992-04-22 2021-05-06",35.19,17.01,450,"1992-04-22 2021-05-06",2.24,3.91,450,"1992-04-22 2021-05-06",4.17,4.18,450,"1992-04-22 2021-05-06",1.1,3.23,444,"1992-04-22 2021-05-06",,,,,,,,,,,,,,,,
2022-04-28,1.36,3.78,450,"1992-04-21 2021-05-05",77.83,15.71,450,"1992-04-21 2021-05-05",13.94,6.21,450,"1992-04-21 2021-05-05",26.85,8.9,450,"1992-04-21 2021-05-05",-4.84,4.19,450,"1992-04-21 2021-05-05",35.1,16.82,450,"1992-04-21 2021-05-05",2.08,3.95,450,"1992-04-21 2021-05-05",4.14,4.25,450,"1992-04-21 2021-05-05",1.06,3.14,443,"1992-04-21 2021-05-05",,,,,,,,,,,,,,,,
2022-04-27,1.24,3.86,450,"1992-04-20 2021-05-04",77.92,15.42,450,"1992-04-20 2021-05-04",13.78,6.13,450,"1992-04-20 2021-05-04",26.79,8.94,450,"1992-04-20 2021-05-04",-4.91,4.24,450,"1992-04-20 2021-05-04",35.31,16.66,450,"1992-04-20 2021-05-04",1.9,3.88,450,"1992-04-20 2021-05-04",4.07,4.21,450,"1992-04-20 2021-05-04",1.06,3.2,443,"1992-04-20 2021-05-04",,,,,,,,,,,,,,,,
2022-04-26,1.1,3.9,450,"1992-04-19 2021-05-03",77.97,15.5,450,"1992-04-19 2021-05-03",13.62,6.08,450,"1992-04-19 2021-05-03",26.64,8.75,450,"1992-04-19 2021-05-03",-5.03,4.21,450,"1992-04-19 2021-05-03",35.3,16.36,450,"1992-04-19 2021-05-03",1.71,3.91,450,"1992-04-19 2021-05-03",4.1,4.23,450,"1992-04-19 2021-05-03",0.97,2.9,442,"1992-04-19 2021-05-03",,,,,,,,,,,,,,,,
2022-04-25,0.91,3.87,450,"1992-04-18 2021-05-02",77.9,15.39,450,"1992-04-18 2021-05-02",13.41,6.09,450,"1992-04-18 2021-05-02",26.4,8.64,450,"1992-04-18 2021-05-02",-5.24,4.15,450,"1992-04-18 2021-05-02",35.25,16.23,450,"1992-04-18 2021-05-02",1.52,3.89,450,"1992-04-18 2021-05-02",4.12,4.24,450,"1992-04-18 2021-05-02",0.92,2.83,442,"1992-04-18 2021-05-02",,,,,,,,,,,,,,,,
2022-04-24,0.74,3.87,450,"1992-04-17 2021-05-01",77.94,15.35,450,"1992-04-17 2021-05-01",13.2,6.14,450,"1992-04-17 2021-05-01",26.39,8.46,450,"1992-04-17 2021-05-01",-5.43,4.18,450,"1992-04-17 2021-05-01",35.32,16.25,450,"1992-04-17 2021-05-01",1.37,3.87,450,"1992-04-17 2021-05-01",4.11,4.11,450,"1992-04-17 2021-05-01",0.89,2.78,441,"1992-04-17 2021-05-01",,,,,,,,,,,,,,,,
2022-04-23,0.6,3.91,450,"1992-04-16 2021-04-30",78.01,15.6,450,"1992-04-16 2021-04-30",12.99,6.29,450,"1992-04-16 2021-04-30",26.27,8.45,450,"1992-04-16 2021-04-30",-5.52,4.18,450,"1992-04-16 2021-04-30",35.82,16.67,450,"1992-04-16 2021-04-30",1.13,3.92,450,"1992-04-16 2021-04-30",4.09,4.14,450,"1992-04-16 2021-04-30",0.92,2.82,441,"1992-04-16 2021-04-30",,,,,,,,,,,,,,,,
2022-04-22,0.36,3.97,450,"1992-04-15 2021-04-29",77.9,15.55,450,"1992-04-15 2021-04-29",12.66,6.44,450,"1992-04-15 2021-04-29",26.22,8.43,450,"1992-04-15 2021-04-29",-5.71,4.19,450,"1992-04-15 2021-04-29",36.26,17.33,450,"1992-04-15 2021-04-29",0.92,3.96,450,"1992-04-15 2021-04-29",4.08,4.14,450,"1992-04-15 2021-04-29",0.93,2.81,440,"1992-04-15 2021-04-29",,,,,,,,,,,,,,,,
2022-04-21,0.2,3.99,450,"1992-04-14 2021-04-28",78.12,15.77,450,"1992-04-14 2021-04-28",12.33,6.54,450,"1992-04-14 2021-04-28",26.23,8.43,450,"1992-04-14 2021-04-28",-5.77,4.17,450,"1992-04-14 2021-04-28",36.98,17.99,450,"1992-04-14 2021-04-28",0.71,3.92,450,"1992-04-14 2021-04-28",4.12,4.14,450,"1992-04-14 2021-04-28",1.04,2.99,441,"1992-04-14 2021-04-28",,,,,,,,,,,,,,,,
2022-04-20,0.02,4,450,"1992-04-13 2021-04-27",78.11,15.76,450,"1992-04-13 2021-04-27",12,6.52,450,"1992-04-13 2021-04-27",26.11,8.4,450,"1992-04-13 2021-04-27",-5.88,4.26,450,"1992-04-13 2021-04-27",37.54,18.22,450,"1992-04-13 2021-04-27",0.54,3.94,450,"1992-04-13 2021-04-27",4.09,4.12,450,"1992-04-13 2021-04-27",1.05,3,442,"1992-04-13 2021-04-27",,,,,,,,,,,,,,,,
2022-04-19,-0.12,4.05,450,"1992-04-12 2021-04-26",78.26,15.56,450,"1992-04-12 2021-04-26",11.75,6.48,450,"1992-04-12 2021-04-26",25.9,8.21,450,"1992-04-12 2021-04-26",-6.07,4.29,450,"1992-04-12 2021-04-26",37.55,18.06,450,"1992-04-12 2021-04-26",0.32,3.94,450,"1992-04-12 2021-04-26",4.02,4.07,450,"1992-04-12 2021-04-26",0.94,2.81,442,"1992-04-12 2021-04-26",,,,,,,,,,,,,,,,
2022-04-18,-0.26,4.12,450,"1992-04-11 2021-04-25",78.29,15.56,450,"1992-04-11 2021-04-25",11.54,6.46,450,"1992-04-11 2021-04-25",25.81,8.3,450,"1992-04-11 2021-04-25",-6.24,4.32,450,"1992-04-11 2021-04-25",37.74,17.96,450,"1992-04-11 2021-04-25",0.11,3.98,450,"1992-04-11 2021-04-25",3.94,3.98,450,"1992-04-11 2021-04-25",0.92,2.79,442,"1992-04-11 2021-04-25",,,,,,,,,,,,,,,,
2022-04-17,-0.41,4.11,450,"1992-04-10 2021-04-24",78.52,15.3,450,"1992-04-10 2021-04-24",11.28,6.46,450,"1992-04-10 2021-04-24",25.55,8.35,450,"1992-04-10 2021-04-24",-6.38,4.34,450,"1992-04-10 2021-04-24",37.99,17.61,450,"1992-04-10 2021-04-24",-0.14,4.01,450,"1992-04-10 2021-04-24",3.88,3.93,450,"1992-04-10 2021-04-24",0.95,2.81,441,"1992-04-10 2021-04-24",,,,,,,,,,,,,,,,
2022-04-16,-0.54,4.05,450,"1992-04-09 2021-04-23",78.51,15.2,450,"1992-04-09 2021-04-23",11.06,6.43,450,"1992-04-09 2021-04-23",25.62,8.49,450,"1992-04-09 2021-04-23",-6.54,4.25,450,"1992-04-09 2021-04-23",38.14,17.3,450,"1992-04-09 2021-04-23",-0.38,4.04,450,"1992-04-09 2021-04-23",3.9,4.06,450,"1992-04-09 2021-04-23",0.92,2.73,442,"1992-04-09 2021-04-23",,,,,,,,,,,,,,,,
2022-04-15,-0.67,4.13,450,"1992-04-08 2021-04-22",78.71,15.08,450,"1992-04-08 2021-04-22",10.78,6.48,450,"1992-04-08 2021-04-22",25.57,8.29,450,"1992-04-08 2021-04-22",-6.62,4.29,450,"1992-04-08 2021-04-22",38.66,17.3,450,"1992-04-08 2021-04-22",-0.57,4.06,450,"1992-04-08 2021-04-22",3.8,4.02,450,"1992-04-08 2021-04-22",0.84,2.46,440,"1992-04-08 2021-04-22",,,,,,,,,,,,,,,,
2022-04-14,-0.88,4.14,450,"1992-04-07 2021-04-21",78.94,14.91,450,"1992-04-07 2021-04-21",10.44,6.48,450,"1992-04-07 2021-04-21",25.16,8.08,450,"1992-04-07 2021-04-21",-6.72,4.32,450,"1992-04-07 2021-04-21",39.23,17.23,450,"1992-04-07 2021-04-21",-0.84,4.03,450,"1992-04-07 2021-04-21",3.8,4.12,450,"1992-04-07 2021-04-21",0.85,2.48,441,"1992-04-07 2021-04-21",,,,,,,,,,,,,,,,
2022-04-13,-1.1,4.18,450,"1992-04-06 2021-04-20",79.12,14.86,450,"1992-04-06 2021-04-20",9.92,6.37,450,"1992-04-06 2021-04-20",25.07,8.06,450,"1992-04-06 2021-04-20",-6.94,4.33,450,"1992-04-06 2021-04-20",39.84,17.13,450,"1992-04-06 2021-04-20",-1.12,4.05,450,"1992-04-06 2021-04-20",3.8,4.06,450,"1992-04-06 2021-04-20",0.83,2.44,442,"1992-04-06 2021-04-20",,,,,,,,,,,,,,,,
2022-04-12,-1.34,4.22,450,"1992-04-05 2021-04-19",79.72,14.65,450,"1992-04-05 2021-04-19",9.41,6.4,450,"1992-04-05 2021-04-19",24.95,7.89,450,"1992-04-05 2021-04-19",-7.19,4.35,450,"1992-04-05 2021-04-19",40.46,17.38,450,"1992-04-05 2021-04-19",-1.48,4.07,450,"1992-04-05 2021-04-19",3.79,4.02,450,"1992-04-05 2021-04-19",0.89,2.53,442,"1992-04-05 2021-04-19",,,,,,,,,,,,,,,,
2022-04-11,-1.53,4.26,450,"1992-04-04 2021-04-18",80.13,14.24,450,"1992-04-04 2021-04-18",8.97,6.37,450,"1992-04-04 2021-04-18",24.97,7.9,450,"1992-04-04 2021-04-18",-7.39,4.42,450,"1992-04-04 2021-04-18",40.88,17.17,450,"1992-04-04 2021-04-18",-1.73,4.14,450,"1992-04-04 2021-04-18",3.7,3.98,450,"1992-04-04 2021-04-18",0.85,2.39,443,"1992-04-04 2021-04-18",,,,,,,,,,,,,,,,
2022-04-10,-1.69,4.39,450,"1992-04-03 2021-04-17",80.38,14.12,450,"1992-04-03 2021-04-17",8.7,6.45,450,"1992-04-03 2021-04-17",24.97,7.93,450,"1992-04-03 2021-04-17",-7.56,4.53,450,"1992-04-03 2021-04-17",41.23,16.9,450,"1992-04-03 2021-04-17",-2.03,4.37,450,"1992-04-03 2021-04-17",3.67,4.01,450,"1992-04-03 2021-04-17",0.79,2.32,442,"1992-04-03 2021-04-17",,,,,,,,,,,,,,,,
2022-04-09,-1.96,4.51,450,"1992-04-02 2021-04-16",80.47,13.94,450,"1992-04-02 2021-04-16",8.3,6.47,450,"1992-04-02 2021-04-16",24.74,7.95,450,"1992-04-02 2021-04-16",-7.79,4.64,450,"1992-04-02 2021-04-16",41.69,16.97,450,"1992-04-02 2021-04-16",-2.38,4.53,450,"1992-04-02 2021-04-16",3.74,4.18,450,"1992-04-02 2021-04-16",0.79,2.32,442,"1992-04-02 2021-04-16",,,,,,,,,,,,,,,,
2022-04-08,-2.13,4.65,450,"1992-04-01 2021-04-15",80.87,13.55,450,"1992-04-01 2021-04-15",7.89,6.44,450,"1992-04-01 2021-04-15",24.92,8.29,450,"1992-04-01 2021-04-15",-7.93,4.76,450,"1992-04-01 2021-04-15",42.2,16.85,450,"1992-04-01 2021-04-15",-2.59,4.7,450,"1992-04-01 2021-04-15",3.89,4.31,450,"1992-04-01 2021-04-15",0.77,2.28,442,"1992-04-01 2021-04-15",,,,,,,,,,,,,,,,
2022-04-07,-2.15,4.77,450,"1992-03-31 2021-04-14",80.93,13.61,450,"1992-03-31 2021-04-14",7.74,6.5,450,"1992-03-31 2021-04-14",24.89,8.35,450,"1992-03-31 2021-04-14",-8.03,4.9,450,"1992-03-31 2021-04-14",42.2,16.27,450,"1992-03-31 2021-04-14",-2.71,4.84,450,"1992-03-31 2021-04-14",3.99,4.35,450,"1992-03-31 2021-04-14",0.72,2.13,443,"1992-03-31 2021-04-14",,,,,,,,,,,,,,,,
2022-04-06,-2.34,4.89,450,"1992-03-30 2021-04-13",80.6,13.44,450,"1992-03-30 2021-04-13",7.62,6.6,450,"1992-03-30 2021-04-13",24.69,8.29,450,"1992-03-30 2021-04-13",-8.23,5.01,450,"1992-03-30 2021-04-13",41.99,15.75,450,"1992-03-30 2021-04-13",-2.9,4.94,450,"1992-03-30 2021-04-13",3.87,4.32,450,"1992-03-30 2021-04-13",0.59,1.85,442,"1992-03-30 2021-04-13",,,,,,,,,,,,,,,,
2022-04-05,-2.48,4.87,450,"1992-03-29 2021-04-12",80.53,13.29,450,"1992-03-29 2021-04-12",7.46,6.65,450,"1992-03-29 2021-04-12",24.58,8.24,450,"1992-03-29 2021-04-12",-8.38,4.96,450,"1992-03-29 2021-04-12",41.87,15.4,450,"1992-03-29 2021-04-12",-3.08,4.89,450,"1992-03-29 2021-04-12",3.81,4.31,450,"1992-03-29 2021-04-12",0.52,1.69,442,"1992-03-29 2021-04-12",,,,,,,,,,,,,,,,
2022-04-04,-2.61,4.81,450,"1992-03-28 2021-04-11",80.64,13.32,450,"1992-03-28 2021-04-11",7.25,6.58,450,"1992-03-28 2021-04-11",24.43,8.24,450,"1992-03-28 2021-04-11",-8.44,4.96,450,"1992-03-28 2021-04-11",42.34,15.3,450,"1992-03-28 2021-04-11",-3.23,4.93,450,"1992-03-28 2021-04-11",3.8,4.3,450,"1992-03-28 2021-04-11",0.51,1.69,441,"1992-03-28 2021-04-11",,,,,,,,,,,,,,,,
